Index,Zeit[s],Drehzahl[1/min],Generatorspannung[V],Motorspannung[V],Strommessung[A],Temperatur[C]
367, 0.1830, 0.2839, -0.0012, 0.0249, 0.0031, 20.4723
368, 0.1835, 1.4196, 0.0061, 0.0249, 0.0031, 20.4723
369, 0.1840, 0.8518, 0.0037, 0.0274, 0.0010, 20.4723
370, 0.1845, 0.2839, 0.0159, -0.0171, 0.0010, 20.4723
371, 0.1850, 0.8518, 0.0159, 0.0068, -0.0031, 20.4723
372, 0.1855, 0.2839, 0.0159, -0.0122, -0.0031, 20.4723
373, 0.1860, 0.2839, 0.0159, -0.0107, 0.0010, 20.4723
374, 0.1865, 0.2839, 0.0354, 0.0274, 0.0010, 20.4723
375, 0.1870, 0.2839, 0.0305, 0.0274, 0.0010, 20.4723
376, 0.1875, 0.8518, 0.0378, 0.0083, 0.0010, 20.4723
377, 0.1880, 0.2839, 0.0305, 0.0068, -0.0031, 20.4723
378, 0.1885, 0.0000, 0.0281, 0.0020, 0.0010, 20.4724
379, 0.1890, 0.0000, 0.0281, 0.0020, 0.0010, 20.4724
380, 0.1895, 0.2839, 0.0305, -0.0068, 0.0031, 20.4724
381, 0.1900, 0.2839, 0.0305, 0.0274, 0.0010, 20.4724
382, 0.1905, 1.4196, 0.0281, 0.0020, 0.0010, 20.4724
383, 0.1910, 0.8518, 0.0330, 0.0274, 0.0010, 20.4724
384, 0.1915, 1.4196, 0.0208, -0.0005, 0.0031, 20.4724
385, 0.1920, 0.2839, 0.0159, 0.0249, 0.0031, 20.4724
386, 0.1925, 0.2839, 0.0134, 0.0274, 0.0010, 20.4724
387, 0.1930, 1.4196, 0.0085, 0.0020, 0.0010, 20.4724
388, 0.1935, 0.8518, 0.0012, 0.0044, -0.0010, 20.4724
389, 0.1940, 0.2839, 0.0012, 0.0020, 0.0010, 20.4724
390, 0.1945, 1.4196, -0.0134, 0.0068, -0.0031, 20.4724
391, 0.1950, 0.2839, -0.0183, 0.0044, -0.0010, 20.4724
392, 0.1955, 0.2839, -0.0159, -0.0107, 0.0010, 20.4724
393, 0.1960, 0.8518, -0.0232, 0.0068, -0.0031, 20.4724
394, 0.1965, 0.2839, -0.0330, -0.0147, -0.0010, 20.4724
395, 0.1970, 0.2839, -0.0330, -0.0107, 0.0010, 20.4724
396, 0.1975, 0.0000, -0.0330, -0.0147, -0.0010, 20.4724
397, 0.1980, 0.0000, -0.0354, -0.0122, -0.0031, 20.4724
398, 0.1985, 0.2839, -0.0330, -0.0171, 0.0010, 20.4724
399, 0.1990, 0.0000, -0.0305, 0.0020, 0.0010, 20.4725
400, 0.1995, 0.2839, -0.0330, 0.0059, 0.0031, 20.4725
401, 0.2000, 1.4196, -0.0256, 0.0249, 0.0031, 20.4725
402, 0.2005, 0.8518, -0.0232, 0.0068, -0.0031, 20.4725
403, 0.2010, 0.2839, -0.0281, -0.0122, -0.0031, 20.4725
404, 0.2015, 0.2839, -0.0232, -0.0171, 0.0010, 20.4725
405, 0.2020, 0.0000, -0.0183, 0.0020, 0.0010, 20.4725
406, 0.2025, 0.0000, -0.0159, -0.0171, 0.0010, 20.4725
407, 0.2030, 0.0000, -0.0012, 0.0020, 0.0010, 20.4725
408, 0.2035, 0.0000, -0.0012, -0.0005, 0.0031, 20.4725
409, 0.2040, 0.2839, 0.0012, 0.0020, 0.0010, 20.4725
410, 0.2045, 0.0000, 0.0110, -0.0005, 0.0031, 20.4725
411, 0.2050, 0.8518, 0.0183, 0.0249, 0.0031, 20.4725
412, 0.2055, 0.2839, 0.0183, 0.0210, 0.0010, 20.4725
413, 0.2060, 1.4196, 0.0256, 0.0083, 0.0010, 20.4725
414, 0.2065, 1.4196, 0.0354, 0.0020, 0.0010, 20.4725
415, 0.2070, 0.2839, 0.0281, -0.0122, -0.0031, 20.4725
416, 0.2075, 0.2839, 0.0305, -0.0171, 0.0010, 20.4725
417, 0.2080, 0.0000, 0.0305, -0.0122, -0.0031, 20.4725
418, 0.2085, 0.0000, 0.0281, -0.0171, 0.0010, 20.4725
419, 0.2090, 0.0000, 0.0281, -0.0005, 0.0031, 20.4725
420, 0.2095, 0.8518, 0.0330, -0.0068, 0.0031, 20.4726
421, 0.2100, 0.8518, 0.0281, 0.0044, -0.0010, 20.4726
422, 0.2105, 0.2839, 0.0256, -0.0059, -0.0031, 20.4726
423, 0.2110, 0.2839, 0.0256, -0.0122, -0.0031, 20.4726
424, 0.2115, 0.0000, 0.0134, -0.0122, -0.0031, 20.4726
425, 0.2120, 0.0000, 0.0159, 0.0020, 0.0010, 20.4726
426, 0.2125, 0.2839, 0.0134, 0.0274, 0.0010, 20.4726
427, 0.2130, 0.2839, 0.0061, -0.0005, 0.0031, 20.4726
428, 0.2135, 0.2839, 0.0037, 0.0020, 0.0010, 20.4726
429, 0.2140, 0.0000, -0.0037, -0.0171, 0.0010, 20.4726
430, 0.2145, 0.0000, -0.0183, -0.0122, -0.0031, 20.4726
431, 0.2150, 0.2839, -0.0208, -0.0122, -0.0031, 20.4726
432, 0.2155, 0.8518, -0.0159, -0.0083, -0.0010, 20.4726
433, 0.2160, 0.2839, -0.0232, -0.0107, 0.0010, 20.4726
434, 0.2165, 0.0000, -0.0378, -0.0171, 0.0010, 20.4726
435, 0.2170, 0.0000, -0.0330, 0.0083, 0.0010, 20.4726
436, 0.2175, 0.0000, -0.0330, -0.0005, 0.0031, 20.4726
437, 0.2180, 0.8518, -0.0354, 0.0274, 0.0010, 20.4726
438, 0.2185, 0.8518, -0.0354, 0.0020, 0.0010, 20.4726
439, 0.2190, 0.2839, -0.0305, -0.0171, 0.0010, 20.4726
440, 0.2195, 0.2839, -0.0305, 0.0210, 0.0010, 20.4726
441, 0.2200, 0.8518, -0.0256, 0.0274, 0.0010, 20.4726
442, 0.2205, 0.2839, -0.0256, -0.0122, -0.0031, 20.4727
443, 0.2210, 0.0000, -0.0281, -0.0044, 0.0010, 20.4727
444, 0.2215, 0.8518, -0.0183, 0.0020, 0.0010, 20.4727
445, 0.2220, 0.2839, -0.0110, 0.0249, 0.0031, 20.4727
446, 0.2225, 0.8518, -0.0037, -0.0005, 0.0031, 20.4727
447, 0.2230, 0.8518, -0.0037, 0.0020, 0.0010, 20.4727
448, 0.2235, 0.2839, 0.0012, -0.0122, -0.0031, 20.4727
449, 0.2240, 0.2839, 0.0012, -0.0122, -0.0031, 20.4727
450, 0.2245, 0.0000, 0.0110, -0.0171, 0.0010, 20.4727
451, 0.2250, 0.2839, 0.0183, 0.0186, 0.0031, 20.4727
452, 0.2255, 0.2839, 0.0183, 0.0249, 0.0031, 20.4727
453, 0.2260, 0.8518, 0.0232, 0.0020, 0.0010, 20.4727
454, 0.2265, 0.8518, 0.0281, 0.0020, 0.0010, 20.4727
455, 0.2270, 0.8518, 0.0281, 0.0083, 0.0010, 20.4727
456, 0.2275, 1.4196, 0.0354, 0.0020, 0.0010, 20.4727
457, 0.2280, 0.2839, 0.0378, 0.0020, 0.0010, 20.4727
458, 0.2285, 0.2839, 0.0281, 0.0068, -0.0031, 20.4727
459, 0.2290, 0.2839, 0.0281, -0.0122, -0.0031, 20.4727
460, 0.2295, 0.2839, 0.0281, -0.0171, 0.0010, 20.4727
461, 0.2300, 0.0000, 0.0256, -0.0083, -0.0010, 20.4727
462, 0.2305, 0.0000, 0.0183, -0.0171, 0.0010, 20.4727
463, 0.2310, 0.0000, 0.0281, -0.0107, 0.0010, 20.4728
464, 0.2315, 0.0000, 0.0134, 0.0020, 0.0010, 20.4728
465, 0.2320, 0.0000, 0.0134, -0.0171, 0.0010, 20.4728
466, 0.2325, 0.2839, 0.0110, 0.0337, 0.0010, 20.4728
467, 0.2330, 0.0000, 0.0061, -0.0005, 0.0031, 20.4728
468, 0.2335, 0.2839, 0.0012, 0.0249, 0.0031, 20.4728
469, 0.2340, 0.2839, 0.0012, 0.0274, 0.0010, 20.4728
470, 0.2345, 1.4196, -0.0110, 0.0083, 0.0010, 20.4728
471, 0.2350, 0.2839, -0.0134, 0.0210, 0.0010, 20.4728
472, 0.2355, 0.8518, -0.0134, -0.0005, 0.0031, 20.4728
473, 0.2360, 0.8518, -0.0208, 0.0274, 0.0010, 20.4728
474, 0.2365, 0.2839, -0.0354, -0.0171, 0.0010, 20.4728
475, 0.2370, 0.8518, -0.0281, 0.0132, -0.0031, 20.4728
476, 0.2375, 0.2839, -0.0330, -0.0059, -0.0031, 20.4728
477, 0.2380, 0.2839, -0.0403, -0.0171, 0.0010, 20.4728
478, 0.2385, 0.0000, -0.0330, -0.0147, -0.0010, 20.4728
479, 0.2390, 0.8518, -0.0305, -0.0171, 0.0010, 20.4728
480, 0.2395, 0.0000, -0.0354, 0.0083, 0.0010, 20.4728
481, 0.2400, 0.0000, -0.0305, 0.0059, 0.0031, 20.4728
482, 0.2405, 0.0000, -0.0232, 0.0249, 0.0031, 20.4728
483, 0.2410, 0.8518, -0.0256, 0.0274, 0.0010, 20.4728
484, 0.2415, 0.8518, -0.0183, -0.0122, -0.0031, 20.4729
485, 0.2420, 0.2839, -0.0208, -0.0171, 0.0010, 20.4729
486, 0.2425, 0.0000, -0.0134, 0.0020, 0.0010, 20.4729
487, 0.2430, 0.0000, -0.0012, -0.0005, 0.0031, 20.4729
488, 0.2435, 0.0000, 0.0012, 0.0249, 0.0031, 20.4729
489, 0.2440, 0.8518, 0.0085, 0.0020, 0.0010, 20.4729
490, 0.2445, 0.8518, 0.0134, 0.0044, -0.0010, 20.4729
491, 0.2450, 0.8518, 0.0183, -0.0107, 0.0010, 20.4729
492, 0.2455, 0.2839, 0.0134, 0.0107, -0.0010, 20.4729
493, 0.2460, 0.2839, 0.0183, -0.0147, -0.0010, 20.4729
494, 0.2465, 0.8518, 0.0281, -0.0171, 0.0010, 20.4729
495, 0.2470, 0.0000, 0.0232, 0.0020, 0.0010, 20.4729
496, 0.2475, 0.0000, 0.0330, -0.0005, 0.0031, 20.4729
497, 0.2480, 0.0000, 0.0305, 0.0020, 0.0010, 20.4729
498, 0.2485, 0.0000, 0.0281, -0.0147, -0.0010, 20.4729
499, 0.2490, 0.0000, 0.0256, 0.0020, 0.0010, 20.4729
500, 0.2495, 0.0000, 0.0305, 0.0083, 0.0010, 20.4729
501, 0.2500, 0.0000, 0.0281, -0.0044, 0.0010, 20.4729
502, 0.2505, 0.2839, 0.0256, -0.0029, 0.0051, 20.4729
503, 0.2510, 0.8518, 0.0281, 0.0225, 0.0051, 20.4729
504, 0.2515, 0.2839, 0.0232, 0.0249, 0.0031, 20.4729
505, 0.2520, 0.8518, 0.0134, 0.0020, 0.0010, 20.4730
506, 0.2525, 0.8518, 0.0085, -0.0107, 0.0010, 20.4730
507, 0.2530, 0.2839, 0.0012, -0.0171, 0.0010, 20.4730
508, 0.2535, 0.0000, -0.0012, 0.0020, 0.0010, 20.4730
509, 0.2540, 0.2839, -0.0012, -0.0005, 0.0031, 20.4730
510, 0.2545, 0.8518, -0.0085, 0.0186, 0.0031, 20.4730
511, 0.2550, 0.8518, -0.0183, 0.0274, 0.0010, 20.4730
512, 0.2555, 0.2839, -0.0134, 0.0020, 0.0010, 20.4730
513, 0.2560, 0.2839, -0.0232, 0.0107, -0.0010, 20.4730
514, 0.2565, 0.0000, -0.0403, 0.0068, -0.0031, 20.4730
515, 0.2570, 0.0000, -0.0330, -0.0171, 0.0010, 20.4730
516, 0.2575, 0.8518, -0.0330, 0.0020, 0.0010, 20.4730
517, 0.2580, 0.2839, -0.0330, 0.0249, 0.0031, 20.4730
518, 0.2585, 1.4196, -0.0281, 0.0274, 0.0010, 20.4730
519, 0.2590, 0.8518, -0.0281, 0.0068, -0.0031, 20.4730
520, 0.2595, 0.2839, -0.0330, -0.0122, -0.0031, 20.4730
521, 0.2600, 0.0000, -0.0281, -0.0107, 0.0010, 20.4730
522, 0.2605, 0.2839, -0.0232, 0.0249, 0.0031, 20.4730
523, 0.2610, 1.4196, -0.0256, 0.0274, 0.0010, 20.4730
524, 0.2615, 0.2839, -0.0183, -0.0059, -0.0031, 20.4730
525, 0.2620, 0.2839, -0.0159, -0.0122, -0.0031, 20.4730
526, 0.2625, 0.0000, -0.0085, -0.0234, 0.0010, 20.4730
527, 0.2630, 0.2839, -0.0037, 0.0020, 0.0010, 20.4731
528, 0.2635, 0.8518, 0.0085, 0.0210, 0.0010, 20.4731
529, 0.2640, 0.2839, 0.0085, 0.0020, 0.0010, 20.4731
530, 0.2645, 0.2839, 0.0110, -0.0083, -0.0010, 20.4731
531, 0.2650, 0.0000, 0.0134, 0.0020, 0.0010, 20.4731
532, 0.2655, 0.2839, 0.0159, 0.0249, 0.0031, 20.4731
533, 0.2660, 0.2839, 0.0232, 0.0337, 0.0010, 20.4731
534, 0.2665, 0.8518, 0.0330, 0.0068, -0.0031, 20.4731
535, 0.2670, 0.2839, 0.0281, -0.0122, -0.0031, 20.4731
536, 0.2675, 0.2839, 0.0305, -0.0171, 0.0010, 20.4731
537, 0.2680, 0.0000, 0.0305, 0.0020, 0.0010, 20.4731
538, 0.2685, 0.0000, 0.0281, -0.0171, 0.0010, 20.4731
539, 0.2690, 0.2839, 0.0232, 0.0020, 0.0010, 20.4731
540, 0.2695, 0.0000, 0.0281, -0.0171, 0.0010, 20.4731
541, 0.2700, 0.8518, 0.0281, -0.0147, -0.0010, 20.4731
542, 0.2705, 0.2839, 0.0256, 0.0068, -0.0031, 20.4731
543, 0.2710, 0.2839, 0.0330, 0.0020, 0.0010, 20.4731
544, 0.2715, 1.4196, 0.0232, 0.0083, 0.0010, 20.4731
545, 0.2720, 0.2839, 0.0183, 0.0249, 0.0031, 20.4731
546, 0.2725, 0.8518, 0.0134, 0.0274, 0.0010, 20.4731
547, 0.2730, 0.0000, 0.0012, 0.0059, 0.0031, 20.4731
548, 0.2735, 0.0000, 0.0012, 0.0083, 0.0010, 20.4732
549, 0.2740, 0.0000, -0.0037, -0.0147, -0.0010, 20.4732
550, 0.2745, 0.0000, -0.0159, -0.0171, 0.0010, 20.4732
551, 0.2750, 0.0000, -0.0232, 0.0020, 0.0010, 20.4732
552, 0.2755, 0.0000, -0.0134, 0.0059, 0.0031, 20.4732
553, 0.2760, 0.2839, -0.0208, 0.0249, 0.0031, 20.4732
554, 0.2765, 0.2839, -0.0305, 0.0274, 0.0010, 20.4732
555, 0.2770, 0.8518, -0.0256, 0.0249, 0.0031, 20.4732
556, 0.2775, 0.8518, -0.0305, 0.0274, 0.0010, 20.4732
557, 0.2780, 1.4196, -0.0305, 0.0020, 0.0010, 20.4732
558, 0.2785, 0.8518, -0.0330, 0.0044, -0.0010, 20.4732
559, 0.2790, 0.8518, -0.0281, -0.0122, -0.0031, 20.4732
560, 0.2795, 0.2839, -0.0330, -0.0147, -0.0010, 20.4732
561, 0.2800, 0.2839, -0.0281, -0.0171, 0.0010, 20.4732
562, 0.2805, 1.4196, -0.0232, 0.0020, 0.0010, 20.4732
563, 0.2810, 1.4196, -0.0232, -0.0005, 0.0031, 20.4732
564, 0.2815, 0.8518, -0.0183, 0.0020, 0.0010, 20.4732
565, 0.2820, 0.2839, -0.0134, 0.0083, 0.0010, 20.4732
566, 0.2825, 0.8518, -0.0110, 0.0337, 0.0010, 20.4732
567, 0.2830, 0.8518, -0.0012, 0.0274, 0.0010, 20.4732
568, 0.2835, 0.0000, -0.0037, -0.0147, -0.0010, 20.4732
569, 0.2840, 0.2839, -0.0012, 0.0132, -0.0031, 20.4733
570, 0.2845, 0.2839, 0.0134, -0.0147, -0.0010, 20.4733
571, 0.2850, 0.2839, 0.0159, -0.0171, 0.0010, 20.4733
572, 0.2855, 0.0000, 0.0085, 0.0068, -0.0031, 20.4733
573, 0.2860, 0.0000, 0.0159, 0.0020, 0.0010, 20.4733
574, 0.2865, 0.0000, 0.0330, -0.0005, 0.0031, 20.4733
575, 0.2870, 0.2839, 0.0281, 0.0249, 0.0031, 20.4733
576, 0.2875, 0.2839, 0.0330, -0.0005, 0.0031, 20.4733
577, 0.2880, 0.2839, 0.0354, 0.0186, 0.0031, 20.4733
578, 0.2885, 0.2839, 0.0330, 0.0274, 0.0010, 20.4733
579, 0.2890, 0.8518, 0.0305, 0.0083, 0.0010, 20.4733
580, 0.2895, 0.2839, 0.0305, 0.0068, -0.0031, 20.4733
581, 0.2900, 0.0000, 0.0281, -0.0147, -0.0010, 20.4733
582, 0.2905, 0.0000, 0.0281, -0.0044, 0.0010, 20.4733
583, 0.2910, 0.8518, 0.0330, 0.0274, 0.0010, 20.4733
584, 0.2915, 1.4196, 0.0232, 0.0020, 0.0010, 20.4733
585, 0.2920, 0.2839, 0.0134, 0.0044, -0.0010, 20.4733
586, 0.2925, 0.2839, 0.0134, -0.0083, -0.0010, 20.4733
587, 0.2930, 0.0000, 0.0061, -0.0171, 0.0010, 20.4733
588, 0.2935, 0.2839, 0.0012, 0.0020, 0.0010, 20.4733
589, 0.2940, 0.2839, 0.0037, 0.0313, 0.0031, 20.4733
590, 0.2945, 0.8518, -0.0085, 0.0274, 0.0010, 20.4734
591, 0.2950, 0.2839, -0.0208, -0.0147, -0.0010, 20.4734
592, 0.2955, 0.2839, -0.0183, -0.0107, 0.0010, 20.4734
593, 0.2960, 0.0000, -0.0232, 0.0083, 0.0010, 20.4734
594, 0.2965, 0.0000, -0.0330, -0.0005, 0.0031, 20.4734
595, 0.2970, 0.2839, -0.0256, 0.0313, 0.0031, 20.4734
596, 0.2975, 0.2839, -0.0281, 0.0274, 0.0010, 20.4734
597, 0.2980, 0.8518, -0.0330, 0.0186, 0.0031, 20.4734
598, 0.2985, 0.2839, -0.0281, 0.0274, 0.0010, 20.4734
599, 0.2990, 1.4196, -0.0256, 0.0249, 0.0031, 20.4734
600, 0.2995, 0.2839, -0.0281, 0.0274, 0.0010, 20.4734
601, 0.3000, 1.4196, -0.0281, -0.0005, 0.0031, 20.4734
602, 0.3005, 0.8518, -0.0232, 0.0020, 0.0010, 20.4734
603, 0.3010, 0.2839, -0.0330, 0.0020, 0.0010, 20.4734
604, 0.3015, 0.0000, -0.0208, 0.0020, 0.0010, 20.4734
605, 0.3020, 0.0000, -0.0159, -0.0005, 0.0031, 20.4734
606, 0.3025, 0.8518, -0.0134, 0.0313, 0.0031, 20.4734
607, 0.3030, 0.2839, -0.0012, 0.0249, 0.0031, 20.4734
608, 0.3035, 0.2839, 0.0037, 0.0274, 0.0010, 20.4734
609, 0.3040, 0.2839, 0.0037, -0.0005, 0.0031, 20.4734
610, 0.3045, 0.2839, 0.0134, 0.0068, -0.0031, 20.4734
611, 0.3050, 0.2839, 0.0183, -0.0059, -0.0031, 20.4734
612, 0.3055, 0.0000, 0.0110, -0.0171, 0.0010, 20.4735
613, 0.3060, 0.0000, 0.0159, 0.0020, 0.0010, 20.4735
614, 0.3065, 0.0000, 0.0330, -0.0171, 0.0010, 20.4735
615, 0.3070, 0.0000, 0.0232, 0.0020, 0.0010, 20.4735
616, 0.3075, 0.2839, 0.0281, 0.0020, 0.0010, 20.4735
617, 0.3080, 0.0000, 0.0354, -0.0171, 0.0010, 20.4735
618, 0.3085, 0.0000, 0.0281, 0.0020, 0.0010, 20.4735
619, 0.3090, 0.2839, 0.0256, -0.0107, 0.0010, 20.4735
620, 0.3095, 0.0000, 0.0281, -0.0083, -0.0010, 20.4735
621, 0.3100, 0.0000, 0.0256, 0.0020, 0.0010, 20.4735
622, 0.3105, 0.2839, 0.0256, 0.0249, 0.0031, 20.4735
623, 0.3110, 0.2839, 0.0305, 0.0274, 0.0010, 20.4735
624, 0.3115, 0.2839, 0.0159, -0.0171, 0.0010, 20.4735
625, 0.3120, 0.2839, 0.0134, 0.0186, 0.0031, 20.4735
626, 0.3125, 0.8518, 0.0134, 0.0068, -0.0031, 20.4735
627, 0.3130, 0.0000, 0.0037, 0.0044, -0.0010, 20.4735
628, 0.3135, 0.0000, 0.0037, -0.0005, 0.0031, 20.4735
629, 0.3140, 0.8518, 0.0012, 0.0249, 0.0031, 20.4735
630, 0.3145, 0.2839, -0.0110, 0.0274, 0.0010, 20.4735
631, 0.3150, 0.2839, -0.0183, 0.0083, 0.0010, 20.4735
632, 0.3155, 0.2839, -0.0208, -0.0171, 0.0010, 20.4735
633, 0.3160, 0.8518, -0.0256, -0.0044, 0.0010, 20.4736
634, 0.3165, 0.8518, -0.0330, -0.0005, 0.0031, 20.4736
635, 0.3170, 1.4196, -0.0281, 0.0322, -0.0031, 20.4736
636, 0.3175, 0.8518, -0.0330, -0.0171, 0.0010, 20.4736
637, 0.3180, 0.8518, -0.0354, 0.0068, -0.0031, 20.4736
638, 0.3185, 0.2839, -0.0305, 0.0083, 0.0010, 20.4736
639, 0.3190, 0.2839, -0.0281, 0.0068, -0.0031, 20.4736
640, 0.3195, 0.0000, -0.0354, 0.0005, -0.0031, 20.4736
641, 0.3200, 0.2839, -0.0281, -0.0005, 0.0031, 20.4736
642, 0.3205, 0.8518, -0.0256, 0.0020, 0.0010, 20.4736
643, 0.3210, 0.8518, -0.0256, 0.0020, 0.0010, 20.4736
644, 0.3215, 0.2839, -0.0208, -0.0122, -0.0031, 20.4736
645, 0.3220, 0.0000, -0.0208, 0.0020, 0.0010, 20.4736
646, 0.3225, 0.0000, -0.0037, 0.0210, 0.0010, 20.4736
647, 0.3230, 0.2839, -0.0012, 0.0020, 0.0010, 20.4736
648, 0.3235, 0.8518, -0.0012, -0.0171, 0.0010, 20.4736
649, 0.3240, 0.0000, -0.0012, 0.0020, 0.0010, 20.4736
650, 0.3245, 0.0000, 0.0134, 0.0020, 0.0010, 20.4736
651, 0.3250, 0.2839, 0.0183, 0.0186, 0.0031, 20.4736
652, 0.3255, 0.2839, 0.0183, 0.0274, 0.0010, 20.4736
653, 0.3260, 1.4196, 0.0232, -0.0044, 0.0010, 20.4736
654, 0.3265, 0.8518, 0.0330, 0.0132, -0.0031, 20.4737
655, 0.3270, 0.8518, 0.0281, -0.0122, -0.0031, 20.4737
656, 0.3275, 0.8518, 0.0281, -0.0147, -0.0010, 20.4737
657, 0.3280, 0.8518, 0.0305, -0.0171, 0.0010, 20.4737
658, 0.3285, 0.0000, 0.0281, -0.0044, 0.0010, 20.4737
659, 0.3290, 0.0000, 0.0281, 0.0059, 0.0031, 20.4737
660, 0.3295, 0.2839, 0.0305, 0.0249, 0.0031, 20.4737
661, 0.3300, 0.2839, 0.0305, -0.0005, 0.0031, 20.4737
662, 0.3305, 0.2839, 0.0256, 0.0020, 0.0010, 20.4737
663, 0.3310, 0.0000, 0.0305, -0.0068, 0.0031, 20.4737
664, 0.3315, 0.2839, 0.0183, 0.0210, 0.0010, 20.4737
665, 0.3320, 0.2839, 0.0159, 0.0249, 0.0031, 20.4737
666, 0.3325, 1.4196, 0.0134, 0.0020, 0.0010, 20.4737
667, 0.3330, 0.8518, 0.0012, -0.0020, -0.0010, 20.4737
668, 0.3335, 0.0000, -0.0012, 0.0044, -0.0010, 20.4737
669, 0.3340, 0.0000, -0.0012, 0.0020, 0.0010, 20.4737
670, 0.3345, 0.2839, -0.0110, 0.0020, 0.0010, 20.4737
671, 0.3350, 0.2839, -0.0134, -0.0005, 0.0031, 20.4737
672, 0.3355, 0.2839, -0.0183, 0.0249, 0.0031, 20.4737
673, 0.3360, 0.8518, -0.0159, 0.0249, 0.0031, 20.4737
674, 0.3365, 0.2839, -0.0354, 0.0313, 0.0031, 20.4737
675, 0.3370, 0.2839, -0.0281, -0.0068, 0.0031, 20.4738
676, 0.3375, 0.2839, -0.0330, 0.0249, 0.0031, 20.4738
677, 0.3380, 0.2839, -0.0354, 0.0313, 0.0031, 20.4738
678, 0.3385, 0.2839, -0.0281, 0.0249, 0.0031, 20.4738
679, 0.3390, 0.8518, -0.0232, 0.0249, 0.0031, 20.4738
680, 0.3395, 1.4196, -0.0305, 0.0274, 0.0010, 20.4738
681, 0.3400, 0.8518, -0.0305, 0.0020, 0.0010, 20.4738
682, 0.3405, 0.2839, -0.0281, -0.0122, -0.0031, 20.4738
683, 0.3410, 0.0000, -0.0281, -0.0171, 0.0010, 20.4738
684, 0.3415, 0.0000, -0.0159, -0.0005, 0.0031, 20.4738
685, 0.3420, 0.2839, -0.0134, 0.0249, 0.0031, 20.4738
686, 0.3425, 0.8518, -0.0110, 0.0274, 0.0010, 20.4738
687, 0.3430, 0.2839, -0.0012, -0.0122, -0.0031, 20.4738
688, 0.3435, 0.0000, 0.0037, 0.0020, 0.0010, 20.4738
689, 0.3440, 0.8518, 0.0085, -0.0005, 0.0031, 20.4738
690, 0.3445, 0.2839, 0.0085, 0.0068, -0.0031, 20.4738
691, 0.3450, 0.0000, 0.0134, -0.0147, -0.0010, 20.4738
692, 0.3455, 0.2839, 0.0110, -0.0171, 0.0010, 20.4738
693, 0.3460, 0.0000, 0.0159, 0.0068, -0.0031, 20.4738
694, 0.3465, 0.0000, 0.0305, -0.0171, 0.0010, 20.4738
695, 0.3470, 0.0000, 0.0281, -0.0005, 0.0031, 20.4738
696, 0.3475, 0.2839, 0.0330, 0.0186, 0.0031, 20.4738
697, 0.3480, 0.2839, 0.0378, 0.0274, 0.0010, 20.4739
698, 0.3485, 0.2839, 0.0354, -0.0171, 0.0010, 20.4739
699, 0.3490, 0.8518, 0.0281, 0.0020, 0.0010, 20.4739
700, 0.3495, 0.2839, 0.0281, 0.0068, -0.0031, 20.4739
701, 0.3500, 0.2839, 0.0256, -0.0147, -0.0010, 20.4739
702, 0.3505, 0.0000, 0.0232, -0.0122, -0.0031, 20.4739
703, 0.3510, 0.2839, 0.0183, -0.0171, 0.0010, 20.4739
704, 0.3515, 0.0000, 0.0134, -0.0122, -0.0031, 20.4739
705, 0.3520, 0.0000, 0.0134, 0.0083, 0.0010, 20.4739
706, 0.3525, 0.2839, 0.0110, 0.0274, 0.0010, 20.4739
707, 0.3530, 0.0000, 0.0061, 0.0274, 0.0010, 20.4739
708, 0.3535, 0.2839, 0.0061, -0.0068, 0.0031, 20.4739
709, 0.3540, 0.2839, 0.0037, 0.0274, 0.0010, 20.4739
710, 0.3545, 1.4196, -0.0061, 0.0020, 0.0010, 20.4739
711, 0.3550, 0.2839, -0.0232, 0.0005, -0.0031, 20.4739
712, 0.3555, 0.0000, -0.0183, 0.0020, 0.0010, 20.4739
713, 0.3560, 0.8518, -0.0208, 0.0225, 0.0051, 20.4739
714, 0.3565, 1.4196, -0.0330, 0.0068, -0.0031, 20.4739
715, 0.3570, 0.0000, -0.0330, 0.0068, -0.0031, 20.4739
716, 0.3575, 0.0000, -0.0305, 0.0059, 0.0031, 20.4739
717, 0.3580, 0.2839, -0.0354, 0.0249, 0.0031, 20.4739
718, 0.3585, 1.4196, -0.0330, 0.0020, 0.0010, 20.4740
719, 0.3590, 0.0000, -0.0330, 0.0068, -0.0031, 20.4740
720, 0.3595, 0.0000, -0.0354, 0.0059, 0.0031, 20.4740
721, 0.3600, 0.8518, -0.0305, 0.0186, 0.0031, 20.4740
722, 0.3605, 0.8518, -0.0256, 0.0107, -0.0010, 20.4740
723, 0.3610, 0.0000, -0.0330, -0.0044, 0.0010, 20.4740
724, 0.3615, 0.2839, -0.0159, 0.0059, 0.0031, 20.4740
725, 0.3620, 0.2839, -0.0110, 0.0020, 0.0010, 20.4740
726, 0.3625, 0.2839, -0.0183, -0.0171, 0.0010, 20.4740
727, 0.3630, 0.2839, -0.0085, -0.0005, 0.0031, 20.4740
728, 0.3635, 0.8518, 0.0012, 0.0337, 0.0010, 20.4740
729, 0.3640, 0.2839, -0.0012, -0.0122, -0.0031, 20.4740
730, 0.3645, 0.2839, 0.0085, -0.0171, 0.0010, 20.4740
731, 0.3650, 0.2839, 0.0159, 0.0020, 0.0010, 20.4740
732, 0.3655, 0.2839, 0.0159, 0.0225, 0.0051, 20.4740
