Index,Zeit[s],Drehzahl[1/min],Generatorspannung[V],Motorspannung[V],Strommessung[A],Temperatur[C]
29341, 14.6700, 1367.0705, 1.8960, 10.3566, 0.2208, 20.5222
29342, 14.6705, 1377.8594, 1.8740, 10.0610, 0.2025, 20.5218
29343, 14.6710, 1381.2664, 1.8764, 9.8954, 0.1658, 20.5208
29344, 14.6715, 1385.8092, 1.9668, 9.5593, 0.1760, 20.5205
29345, 14.6720, 1374.4524, 1.8764, 9.3678, 0.1292, 20.5215
29346, 14.6725, 1360.2564, 1.9033, 9.2193, 0.1312, 20.5211
29347, 14.6730, 1331.8645, 1.6933, 9.2281, 0.1821, 20.5208
29348, 14.6735, 1314.8294, 1.9375, 9.7855, 0.1516, 20.5208
29349, 14.6740, 1355.7137, 1.9155, 10.3258, 0.2411, 20.5209
29350, 14.6745, 1373.3167, 1.8301, 11.0513, 0.2981, 20.5209
29351, 14.6750, 1389.2162, 1.9424, 11.8808, 0.3266, 20.5203
29352, 14.6755, 1388.6483, 1.9985, 12.2023, 0.4344, 20.5205
29353, 14.6760, 1385.8092, 1.8594, 12.2814, 0.3632, 20.5210
29354, 14.6765, 1376.7237, 1.8691, 12.2145, 0.4242, 20.5206
29355, 14.6770, 1361.9600, 2.0620, 12.1959, 0.4609, 20.5196
29356, 14.6775, 1342.0856, 1.9106, 12.0303, 0.3713, 20.5203
29357, 14.6780, 1319.9399, 1.9595, 11.4983, 0.4019, 20.5210
29358, 14.6785, 1345.4926, 1.7910, 11.2228, 0.3245, 20.5205
29359, 14.6790, 1362.5278, 1.9644, 10.9951, 0.2655, 20.5205
29360, 14.6795, 1375.0202, 2.0278, 10.5476, 0.2838, 20.5203
29361, 14.6800, 1382.4021, 1.8594, 10.3698, 0.2045, 20.5207
29362, 14.6805, 1373.8846, 1.9106, 10.0683, 0.1964, 20.5207
29363, 14.6810, 1365.3670, 1.7885, 9.6805, 0.2126, 20.5202
29364, 14.6815, 1344.3570, 1.9228, 9.5466, 0.1496, 20.5209
29365, 14.6820, 1321.0756, 1.9204, 9.2916, 0.1557, 20.5217
29366, 14.6825, 1297.7942, 2.0327, 9.1011, 0.1557, 20.5222
29367, 14.6830, 1327.3218, 1.9546, 9.3521, 0.1211, 20.5226
29368, 14.6835, 1346.6283, 1.9863, 9.6468, 0.1984, 20.5223
29369, 14.6840, 1351.1710, 1.8887, 10.3321, 0.2147, 20.5223
29370, 14.6845, 1357.4172, 1.8227, 11.0513, 0.2981, 20.5219
29371, 14.6850, 1351.1710, 2.0156, 11.6590, 0.3897, 20.5210
29372, 14.6855, 1340.3821, 1.9302, 12.2794, 0.3754, 20.5210
29373, 14.6860, 1323.9148, 1.8764, 12.1822, 0.4405, 20.5219
29374, 14.6865, 1293.2515, 1.7666, 12.2159, 0.4283, 20.5217
29375, 14.6870, 1323.9148, 1.8813, 12.2823, 0.3571, 20.5210
29376, 14.6875, 1344.9248, 1.9619, 11.9297, 0.4181, 20.5214
29377, 14.6880, 1361.3921, 1.7348, 11.6595, 0.3469, 20.5219
29378, 14.6885, 1368.7740, 1.8178, 11.3502, 0.3083, 20.5216
29379, 14.6890, 1371.0454, 1.9741, 10.8334, 0.3368, 20.5220
29380, 14.6895, 1373.3167, 1.8569, 10.7234, 0.2167, 20.5214
29381, 14.6900, 1359.6886, 1.9131, 10.1783, 0.2900, 20.5216
29382, 14.6905, 1344.9248, 2.0303, 10.0166, 0.2025, 20.5217
29383, 14.6910, 1312.5580, 1.8740, 9.8822, 0.1292, 20.5209
29384, 14.6915, 1339.8143, 1.9351, 9.5134, 0.1719, 20.5207
29385, 14.6920, 1365.3670, 1.7934, 9.3824, 0.1170, 20.5213
29386, 14.6925, 1377.8594, 1.7910, 9.3106, 0.1028, 20.5217
29387, 14.6930, 1389.7840, 1.9863, 9.3185, 0.1597, 20.5220
29388, 14.6935, 1381.8343, 1.9058, 9.8905, 0.1170, 20.5229
29389, 14.6940, 1375.5881, 1.8887, 10.3121, 0.2472, 20.5231
29390, 14.6945, 1361.9600, 2.0181, 11.1372, 0.2635, 20.5228
29391, 14.6950, 1342.0856, 1.9546, 11.9189, 0.3001, 20.5233
29392, 14.6955, 1319.3721, 1.9595, 12.1842, 0.4548, 20.5237
29393, 14.6960, 1346.6283, 2.0205, 12.3312, 0.3429, 20.5243
29394, 14.6965, 1368.2062, 1.9717, 12.2750, 0.3632, 20.5249
29395, 14.6970, 1379.5629, 1.9912, 12.2550, 0.3958, 20.5255
29396, 14.6975, 1392.0554, 1.8374, 12.1592, 0.3591, 20.5252
29397, 14.6980, 1394.3267, 1.8960, 11.6844, 0.3632, 20.5245
29398, 14.6985, 1382.4021, 1.7690, 11.4186, 0.2777, 20.5243
29399, 14.6990, 1369.9097, 1.9253, 11.0811, 0.2574, 20.5243
29400, 14.6995, 1342.0856, 1.9497, 10.6761, 0.2615, 20.5246
29401, 14.7000, 1314.2615, 1.8423, 10.4450, 0.2106, 20.5246
29402, 14.7005, 1342.0856, 1.9668, 10.1509, 0.1964, 20.5250
29403, 14.7010, 1361.9600, 2.0425, 9.8407, 0.1902, 20.5250
29404, 14.7015, 1375.5881, 1.6420, 9.6155, 0.1557, 20.5243
29405, 14.7020, 1373.8846, 1.8813, 9.3883, 0.1333, 20.5239
29406, 14.7025, 1375.0202, 2.0425, 9.2291, 0.1496, 20.5239
29407, 14.7030, 1365.3670, 1.9204, 9.4137, 0.1333, 20.5236
29408, 14.7035, 1352.8745, 1.9375, 9.7923, 0.1618, 20.5236
29409, 14.7040, 1329.5932, 1.9399, 10.3302, 0.2269, 20.5241
29410, 14.7045, 1291.5480, 1.9741, 11.0078, 0.3184, 20.5246
29411, 14.7050, 1317.6686, 1.9717, 11.7806, 0.3571, 20.5251
29412, 14.7055, 1335.8394, 1.8691, 12.2609, 0.3856, 20.5245
29413, 14.7060, 1353.4424, 1.9204, 12.2233, 0.4222, 20.5247
29414, 14.7065, 1357.9851, 1.9961, 12.1920, 0.4324, 20.5254
29415, 14.7070, 1355.7137, 1.9253, 12.2658, 0.3815, 20.5261
29416, 14.7075, 1351.1710, 1.9473, 12.1304, 0.3408, 20.5258
29417, 14.7080, 1333.0002, 1.9741, 11.6067, 0.3591, 20.5251
29418, 14.7085, 1314.8294, 1.8887, 11.3752, 0.2981, 20.5253
29419, 14.7090, 1298.3621, 1.9570, 11.0815, 0.2411, 20.5253
29420, 14.7095, 1335.2716, 1.7837, 10.6766, 0.2452, 20.5248
29421, 14.7100, 1355.7137, 1.8984, 10.3287, 0.2493, 20.5248
29422, 14.7105, 1368.2062, 1.9863, 9.9868, 0.2432, 20.5248
29423, 14.7110, 1378.4273, 1.8618, 9.8119, 0.1719, 20.5251
29424, 14.7115, 1371.0454, 1.9009, 9.5998, 0.1475, 20.5258
29425, 14.7120, 1360.2564, 1.6982, 9.3326, 0.1638, 20.5253
29426, 14.7125, 1340.9499, 1.8984, 9.3023, 0.1150, 20.5246
29427, 14.7130, 1318.2364, 1.9424, 9.3194, 0.1536, 20.5241
29428, 14.7135, 1333.0002, 1.8349, 9.7615, 0.1557, 20.5250
29429, 14.7140, 1353.4424, 1.9326, 10.3981, 0.2126, 20.5251
29430, 14.7145, 1371.6132, 1.9863, 11.0845, 0.3022, 20.5244
29431, 14.7150, 1376.1559, 1.9033, 11.9042, 0.3123, 20.5240
29432, 14.7155, 1379.5629, 1.8667, 12.2042, 0.4222, 20.5240
29433, 14.7160, 1378.9951, 1.6713, 12.2042, 0.4222, 20.5236
29434, 14.7165, 1369.3418, 1.9473, 12.2887, 0.3836, 20.5231
29435, 14.7170, 1354.0102, 1.9619, 12.2306, 0.4161, 20.5236
29436, 14.7175, 1321.0756, 1.8691, 11.9990, 0.3815, 20.5237
29437, 14.7180, 1315.9651, 1.9741, 11.6360, 0.3612, 20.5237
29438, 14.7185, 1366.5027, 2.0132, 11.2638, 0.3327, 20.5238
29439, 14.7190, 1384.6735, 1.9326, 11.0600, 0.2432, 20.5234
29440, 14.7195, 1394.3267, 1.9644, 10.5471, 0.3001, 20.5234
29441, 14.7200, 1390.9197, 1.7324, 10.2433, 0.2676, 20.5238
29442, 14.7205, 1385.8092, 1.9253, 10.1572, 0.1699, 20.5237
29443, 14.7210, 1369.9097, 1.9741, 9.7093, 0.2045, 20.5235
29444, 14.7215, 1353.4424, 1.7519, 9.4929, 0.1679, 20.5240
29445, 14.7220, 1315.9651, 1.9448, 9.3365, 0.1394, 20.5241
29446, 14.7225, 1331.2967, 2.0303, 9.1069, 0.1719, 20.5235
29447, 14.7230, 1352.8745, 1.8838, 9.3458, 0.1211, 20.5234
29448, 14.7235, 1362.5278, 1.9082, 9.6707, 0.1943, 20.5232
29449, 14.7240, 1374.4524, 2.0376, 10.2569, 0.2615, 20.5237
29450, 14.7245, 1376.1559, 1.9058, 11.1377, 0.2472, 20.5238
29451, 14.7250, 1370.4775, 1.9473, 11.6571, 0.4019, 20.5235
29452, 14.7255, 1356.8494, 1.7934, 12.2159, 0.4283, 20.5239
29453, 14.7260, 1333.0002, 1.9253, 12.2633, 0.3836, 20.5239
29454, 14.7265, 1298.3621, 1.9717, 12.1935, 0.4365, 20.5241
29455, 14.7270, 1314.2615, 1.8764, 12.2667, 0.4019, 20.5245
29456, 14.7275, 1340.3821, 1.9155, 11.9497, 0.4120, 20.5241
29457, 14.7280, 1351.7389, 1.9668, 11.5237, 0.3754, 20.5244
29458, 14.7285, 1356.2816, 1.9204, 11.2955, 0.3062, 20.5248
29459, 14.7290, 1359.6886, 1.9009, 10.8402, 0.3205, 20.5248
29460, 14.7295, 1349.4675, 1.5883, 10.5378, 0.2655, 20.5249
29461, 14.7300, 1336.4072, 1.8789, 10.3732, 0.1964, 20.5248
29462, 14.7305, 1314.8294, 1.9619, 9.9882, 0.2208, 20.5243
29463, 14.7310, 1297.2264, 1.8008, 9.7508, 0.1699, 20.5242
29464, 14.7315, 1332.4324, 1.8301, 9.5358, 0.1638, 20.5238
29465, 14.7320, 1351.1710, 2.0132, 9.2364, 0.1699, 20.5233
29466, 14.7325, 1363.6635, 1.8423, 9.2583, 0.0987, 20.5231
29467, 14.7330, 1365.9348, 1.9302, 9.2608, 0.1760, 20.5229
29468, 14.7335, 1371.0454, 2.0278, 9.6541, 0.1923, 20.5235
29469, 14.7340, 1364.7991, 1.7226, 10.3756, 0.2208, 20.5239
29470, 14.7345, 1351.1710, 2.0083, 10.9511, 0.3286, 20.5238
29471, 14.7350, 1327.8897, 2.0156, 11.8407, 0.3123, 20.5242
29472, 14.7355, 1308.5832, 1.8252, 12.2877, 0.3632, 20.5245
29473, 14.7360, 1350.6032, 2.0156, 12.2262, 0.4304, 20.5245
29474, 14.7365, 1370.4775, 1.9228, 12.3864, 0.3022, 20.5240
29475, 14.7370, 1384.6735, 1.9082, 12.1822, 0.4405, 20.5234
29476, 14.7375, 1388.0805, 2.0596, 12.1172, 0.3571, 20.5238
29477, 14.7380, 1380.1308, 1.9521, 11.8197, 0.3245, 20.5244
29478, 14.7385, 1374.4524, 1.9741, 11.3209, 0.3327, 20.5246
29479, 14.7390, 1355.7137, 2.0474, 11.0938, 0.2574, 20.5247
29480, 14.7395, 1336.9751, 1.7617, 10.8168, 0.2289, 20.5249
29481, 14.7400, 1319.9399, 2.0278, 10.3468, 0.2554, 20.5249
29482, 14.7405, 1356.2816, 1.9204, 10.1865, 0.1719, 20.5246
29483, 14.7410, 1375.5881, 1.8960, 9.9008, 0.1719, 20.5243
29484, 14.7415, 1384.6735, 2.0205, 9.6340, 0.1719, 20.5243
29485, 14.7420, 1393.1911, 1.9375, 9.4450, 0.1231, 20.5246
29486, 14.7425, 1386.3770, 1.9790, 9.2139, 0.1516, 20.5242
29487, 14.7430, 1376.1559, 1.9912, 9.4489, 0.1251, 20.5243
29488, 14.7435, 1357.4172, 1.9351, 9.8563, 0.1455, 20.5239
29489, 14.7440, 1329.0253, 2.0205, 10.3370, 0.2370, 20.5236
29490, 14.7445, 1323.9148, 1.8789, 11.1016, 0.2879, 20.5233
29491, 14.7450, 1347.7640, 1.9399, 11.7709, 0.3652, 20.5233
29492, 14.7455, 1367.0705, 2.0742, 12.2941, 0.3632, 20.5223
29493, 14.7460, 1372.7489, 1.8789, 12.2726, 0.3652, 20.5219
29494, 14.7465, 1374.4524, 1.9448, 12.2487, 0.3958, 20.5222
29495, 14.7470, 1374.4524, 2.0132, 12.2912, 0.3815, 20.5222
29496, 14.7475, 1362.5278, 1.7983, 11.9331, 0.4100, 20.5223
29497, 14.7480, 1346.0605, 1.9570, 11.6219, 0.3571, 20.5226
29498, 14.7485, 1318.2364, 1.8594, 11.2784, 0.3205, 20.5226
29499, 14.7490, 1304.6083, 1.8740, 10.9550, 0.2777, 20.5219
29500, 14.7495, 1329.0253, 1.9839, 10.6243, 0.2676, 20.5216
29501, 14.7500, 1346.0605, 1.9180, 10.3512, 0.2147, 20.5217
29502, 14.7505, 1358.5529, 1.9058, 10.0332, 0.2045, 20.5222
29503, 14.7510, 1357.4172, 1.9863, 9.7738, 0.1719, 20.5219
29504, 14.7515, 1355.1459, 1.9814, 9.6213, 0.1455, 20.5216
29505, 14.7520, 1344.9248, 1.9546, 9.3565, 0.1333, 20.5213
29506, 14.7525, 1325.0505, 1.8374, 9.1875, 0.1312, 20.5216
29507, 14.7530, 1297.2264, 1.9570, 9.3028, 0.1516, 20.5224
29508, 14.7535, 1315.9651, 1.9888, 9.7449, 0.1801, 20.5223
29509, 14.7540, 1341.5178, 1.8960, 10.4440, 0.1902, 20.5214
29510, 14.7545, 1358.5529, 1.9351, 11.0733, 0.3062, 20.5218
29511, 14.7550, 1372.7489, 2.0425, 11.7572, 0.3713, 20.5223
29512, 14.7555, 1373.3167, 1.9302, 12.2970, 0.3713, 20.5217
29513, 14.7560, 1364.2313, 2.0230, 12.3146, 0.3408, 20.5218
29514, 14.7565, 1354.0102, 1.8349, 12.2658, 0.3815, 20.5218
29515, 14.7570, 1332.4324, 1.9424, 12.2169, 0.4222, 20.5214
29516, 14.7575, 1312.5580, 2.0523, 11.9761, 0.4059, 20.5217
29517, 14.7580, 1343.7891, 1.9155, 11.7166, 0.3205, 20.5213
29518, 14.7585, 1363.0956, 1.9106, 11.2765, 0.3327, 20.5207
29519, 14.7590, 1376.7237, 2.0230, 10.9272, 0.3062, 20.5207
29520, 14.7595, 1380.6986, 1.8398, 10.7689, 0.2106, 20.5210
29521, 14.7600, 1385.8092, 1.9717, 10.3268, 0.2350, 20.5201
29522, 14.7605, 1377.2916, 1.8838, 10.1123, 0.1862, 20.5207
29523, 14.7610, 1365.3670, 1.9717, 9.8055, 0.1984, 20.5209
29524, 14.7615, 1339.8143, 2.0083, 9.4787, 0.1902, 20.5203
29525, 14.7620, 1314.2615, 1.9326, 9.3854, 0.1251, 20.5201
29526, 14.7625, 1351.7389, 1.9595, 9.1782, 0.1496, 20.5209
29527, 14.7630, 1371.0454, 1.6176, 9.2681, 0.1699, 20.5213
29528, 14.7635, 1386.3770, 1.9546, 9.8192, 0.1394, 20.5211
29529, 14.7640, 1386.9448, 1.9692, 10.2906, 0.2493, 20.5211
29530, 14.7645, 1383.5378, 1.8056, 11.0684, 0.2838, 20.5211
29531, 14.7650, 1378.4273, 1.7983, 11.8021, 0.3551, 20.5210
29532, 14.7655, 1362.5278, 1.9912, 12.1769, 0.4609, 20.5211
29533, 14.7660, 1344.9248, 1.8569, 12.2496, 0.3897, 20.5216
29534, 14.7665, 1311.9902, 1.9082, 12.1647, 0.4710, 20.5217
29535, 14.7670, 1340.9499, 1.5883, 12.2301, 0.4324, 20.5213
29536, 14.7675, 1359.1208, 1.8862, 12.0698, 0.3490, 20.5219
29537, 14.7680, 1369.3418, 1.9424, 11.5300, 0.3754, 20.5219
29538, 14.7685, 1380.1308, 1.7275, 11.3063, 0.2920, 20.5214
29539, 14.7690, 1377.2916, 1.8887, 11.0258, 0.2452, 20.5217
29540, 14.7695, 1369.3418, 1.9546, 10.5300, 0.2879, 20.5217
29541, 14.7700, 1347.7640, 1.8618, 10.2857, 0.2269, 20.5217
29542, 14.7705, 1326.1861, 1.8227, 10.0210, 0.2147, 20.5212
29543, 14.7710, 1300.0656, 1.9961, 9.6878, 0.2065, 20.5216
29544, 14.7715, 1325.0505, 1.9180, 9.5788, 0.1333, 20.5217
29545, 14.7720, 1345.4926, 1.9155, 9.2198, 0.1679, 20.5217
29546, 14.7725, 1350.6032, 1.8789, 9.1397, 0.1394, 20.5217
29547, 14.7730, 1356.2816, 1.7324, 9.3727, 0.1251, 20.5219
29548, 14.7735, 1353.4424, 1.9814, 9.6555, 0.1964, 20.5221
29549, 14.7740, 1342.0856, 1.9155, 10.3321, 0.2147, 20.5216
29550, 14.7745, 1326.7540, 1.8520, 11.0454, 0.3083, 20.5214
29551, 14.7750, 1301.2013, 1.9863, 11.7064, 0.3713, 20.5211
29552, 14.7755, 1311.9902, 1.9106, 12.2902, 0.3612, 20.5209
29553, 14.7760, 1338.1107, 1.9619, 12.1896, 0.4344, 20.5209
29554, 14.7765, 1357.4172, 1.7885, 12.2159, 0.4283, 20.5206
29555, 14.7770, 1365.3670, 1.9351, 12.2902, 0.3612, 20.5201
29556, 14.7775, 1367.0705, 2.0156, 11.9228, 0.4344, 20.5203
29557, 14.7780, 1370.4775, 1.8520, 11.6800, 0.3245, 20.5204
29558, 14.7785, 1361.9600, 1.8740, 11.2047, 0.3449, 20.5200
29559, 14.7790, 1348.3318, 2.0645, 10.9062, 0.2920, 20.5203
29560, 14.7795, 1320.5078, 1.9058, 10.7195, 0.2147, 20.5203
29561, 14.7800, 1335.2716, 1.9204, 10.2906, 0.2493, 20.5203
29562, 14.7805, 1360.2564, 2.0278, 10.0581, 0.1943, 20.5210
29563, 14.7810, 1375.5881, 1.6836, 9.9555, 0.1211, 20.5209
29564, 14.7815, 1386.9448, 1.9863, 9.4924, 0.1841, 20.5206
29565, 14.7820, 1385.2413, 1.7788, 9.4327, 0.1068, 20.5206
29566, 14.7825, 1376.7237, 1.8545, 9.2637, 0.1312, 20.5209
29567, 14.7830, 1365.9348, 2.0181, 9.3067, 0.1536, 20.5203
29568, 14.7835, 1344.3570, 1.9204, 9.8426, 0.1251, 20.5206
29569, 14.7840, 1322.7791, 1.9082, 10.3737, 0.2330, 20.5210
29570, 14.7845, 1340.9499, 2.0693, 11.1519, 0.2513, 20.5212
29571, 14.7850, 1362.5278, 1.9595, 11.9057, 0.3164, 20.5206
29572, 14.7855, 1375.0202, 1.9351, 12.2609, 0.3856, 20.5208
29573, 14.7860, 1385.8092, 1.9473, 12.3214, 0.3510, 20.5212
29574, 14.7865, 1392.0554, 1.8862, 12.2530, 0.3815, 20.5218
29575, 14.7870, 1382.9700, 2.0107, 12.2462, 0.3978, 20.5213
29576, 14.7875, 1372.1810, 1.8423, 12.2022, 0.3286, 20.5215
29577, 14.7880, 1349.4675, 1.9155, 11.6405, 0.3734, 20.5215
29578, 14.7885, 1313.6937, 2.0205, 11.3576, 0.3022, 20.5219
29579, 14.7890, 1335.8394, 1.9033, 11.0088, 0.2859, 20.5217
29580, 14.7895, 1357.9851, 1.9595, 10.6521, 0.2655, 20.5215
29581, 14.7900, 1372.7489, 2.0010, 10.4054, 0.2065, 20.5215
29582, 14.7905, 1376.1559, 1.9058, 10.1255, 0.1964, 20.5215
29583, 14.7910, 1376.7237, 1.9912, 9.8202, 0.1862, 20.5209
29584, 14.7915, 1368.2062, 1.8447, 9.6091, 0.1557, 20.5205
29585, 14.7920, 1355.7137, 1.8105, 9.4049, 0.1353, 20.5203
29586, 14.7925, 1337.5429, 1.7739, 9.1949, 0.1516, 20.5209
29587, 14.7930, 1302.9048, 1.9180, 9.3570, 0.1435, 20.5208
29588, 14.7935, 1311.4223, 1.9155, 9.8114, 0.1618, 20.5203
29589, 14.7940, 1330.7288, 1.8203, 10.3981, 0.2126, 20.5202
29590, 14.7945, 1346.6283, 1.9570, 11.0142, 0.3184, 20.5202
29591, 14.7950, 1356.2816, 1.9888, 11.7924, 0.3632, 20.5192
29592, 14.7955, 1354.5781, 1.9106, 12.2916, 0.3652, 20.5192
29593, 14.7960, 1351.7389, 1.9814, 12.2570, 0.4100, 20.5190
29594, 14.7965, 1336.4072, 1.9961, 12.2135, 0.4304, 20.5196
29595, 14.7970, 1318.2364, 1.9302, 12.2750, 0.3632, 20.5189
29596, 14.7975, 1297.7942, 1.9814, 12.0664, 0.3571, 20.5193
29597, 14.7980, 1328.4575, 2.0107, 11.6385, 0.3591, 20.5192
29598, 14.7985, 1350.6032, 1.9399, 11.4474, 0.2696, 20.5187
29599, 14.7990, 1364.7991, 2.0205, 10.9438, 0.3083, 20.5189
29600, 14.7995, 1376.1559, 1.8252, 10.6932, 0.2472, 20.5185
29601, 14.8000, 1375.0202, 1.9668, 10.3756, 0.2208, 20.5180
29602, 14.8005, 1362.5278, 1.8594, 10.1001, 0.1964, 20.5185
29603, 14.8010, 1346.0605, 1.9180, 9.8548, 0.1679, 20.5187
29604, 14.8015, 1323.9148, 1.9302, 9.5183, 0.1943, 20.5183
29605, 14.8020, 1313.6937, 1.7885, 9.3385, 0.1536, 20.5186
29606, 14.8025, 1350.6032, 1.9351, 9.3028, 0.0987, 20.5190
29607, 14.8030, 1368.2062, 1.9668, 9.3341, 0.1414, 20.5189
29608, 14.8035, 1375.5881, 1.8520, 9.7630, 0.1597, 20.5193
29609, 14.8040, 1377.2916, 1.8838, 10.3883, 0.2208, 20.5187
29610, 14.8045, 1378.9951, 2.0083, 11.0342, 0.3123, 20.5180
29611, 14.8050, 1371.0454, 1.9253, 11.8959, 0.3245, 20.5188
29612, 14.8055, 1356.2816, 1.8887, 12.2316, 0.4100, 20.5197
29613, 14.8060, 1328.4575, 1.8105, 12.2047, 0.4324, 20.5188
29614, 14.8065, 1315.9651, 1.9399, 12.2970, 0.3713, 20.5184
29615, 14.8070, 1359.1208, 1.9326, 12.2067, 0.4202, 20.5188
29616, 14.8075, 1376.7237, 1.8227, 12.0024, 0.3734, 20.5192
29617, 14.8080, 1392.0554, 1.9399, 11.6326, 0.3693, 20.5184
29618, 14.8085, 1392.6232, 1.3930, 11.2017, 0.3368, 20.5177
29619, 14.8090, 1386.9448, 1.8423, 10.9990, 0.2411, 20.5181
29620, 14.8095, 1375.5881, 1.8764, 10.5530, 0.2900, 20.5179
29621, 14.8100, 1359.1208, 2.0156, 10.2437, 0.2513, 20.5176
29622, 14.8105, 1335.2716, 1.9058, 10.0410, 0.1821, 20.5179
29623, 14.8110, 1324.4826, 1.9448, 9.6590, 0.2147, 20.5174
29624, 14.8115, 1349.4675, 1.7885, 9.5178, 0.1577, 20.5169
29625, 14.8120, 1361.3921, 1.9058, 9.3067, 0.1272, 20.5166
29626, 14.8125, 1372.7489, 1.9961, 9.1084, 0.1496, 20.5166
29627, 14.8130, 1376.7237, 1.8496, 9.3609, 0.1190, 20.5168
29628, 14.8135, 1371.0454, 1.8569, 9.7371, 0.1760, 20.5160
29629, 14.8140, 1360.2564, 1.7031, 10.2794, 0.2533, 20.5156
29630, 14.8145, 1336.9751, 1.9351, 11.1123, 0.2737, 20.5150
29631, 14.8150, 1314.8294, 1.9375, 11.7553, 0.3836, 20.5150
29632, 14.8155, 1306.3118, 2.0010, 12.2448, 0.4202, 20.5143
29633, 14.8160, 1332.4324, 1.9668, 12.2413, 0.4019, 20.5136
29634, 14.8165, 1349.4675, 2.0010, 12.1676, 0.4527, 20.5133
29635, 14.8170, 1354.5781, 1.9448, 12.2726, 0.3917, 20.5134
29636, 14.8175, 1359.6886, 1.8691, 11.9648, 0.4100, 20.5134
29637, 14.8180, 1352.3067, 2.0718, 11.5559, 0.3591, 20.5128
29638, 14.8185, 1340.9499, 1.9985, 11.3400, 0.2798, 20.5128
29639, 14.8190, 1322.2113, 1.9619, 10.8627, 0.3123, 20.5127
29640, 14.8195, 1295.5229, 1.9668, 10.5608, 0.2676, 20.5130
29641, 14.8200, 1328.4575, 1.9644, 10.3864, 0.2065, 20.5126
29642, 14.8205, 1347.1962, 2.0254, 9.9428, 0.2269, 20.5124
29643, 14.8210, 1361.9600, 1.8764, 9.8216, 0.1638, 20.5121
29644, 14.8215, 1367.6383, 1.8716, 9.5295, 0.1638, 20.5124
29645, 14.8220, 1370.4775, 2.0449, 9.1636, 0.1882, 20.5123
29646, 14.8225, 1369.3418, 1.9155, 9.2461, 0.1089, 20.5126
29647, 14.8230, 1356.2816, 1.9717, 9.2203, 0.1780, 20.5131
29648, 14.8235, 1335.2716, 2.0547, 9.7327, 0.1638, 20.5133
29649, 14.8240, 1308.5832, 1.8398, 10.4904, 0.1780, 20.5130
29650, 14.8245, 1341.5178, 1.9790, 11.0474, 0.2961, 20.5133
29651, 14.8250, 1365.3670, 1.8398, 11.9472, 0.3083, 20.5130
29652, 14.8255, 1380.6986, 1.8130, 12.2780, 0.3713, 20.5134
29653, 14.8260, 1386.3770, 1.9912, 12.1847, 0.4385, 20.5139
29654, 14.8265, 1381.2664, 1.9082, 12.3327, 0.3469, 20.5137
29655, 14.8270, 1376.1559, 1.8716, 12.2286, 0.4283, 20.5130
29656, 14.8275, 1360.8243, 1.9790, 12.1133, 0.3551, 20.5134
29657, 14.8280, 1342.0856, 1.9204, 11.8036, 0.3062, 20.5127
29658, 14.8285, 1322.7791, 1.9521, 11.2687, 0.3551, 20.5128
29659, 14.8290, 1352.3067, 1.9668, 11.1367, 0.2269, 20.5127
29660, 14.8295, 1371.0454, 1.7739, 10.7386, 0.2411, 20.5121
29661, 14.8300, 1382.9700, 1.9741, 10.4001, 0.2269, 20.5125
29662, 14.8305, 1392.6232, 1.8423, 10.1377, 0.1862, 20.5125
29663, 14.8310, 1390.9197, 1.9009, 9.7621, 0.2187, 20.5131
29664, 14.8315, 1380.6986, 1.9473, 9.6291, 0.1496, 20.5137
29665, 14.8320, 1364.2313, 1.8716, 9.4748, 0.1089, 20.5137
29666, 14.8325, 1337.5429, 1.9399, 9.2286, 0.1394, 20.5141
29667, 14.8330, 1317.1007, 1.7568, 9.3673, 0.1455, 20.5144
29668, 14.8335, 1342.6535, 1.9228, 9.8158, 0.1740, 20.5147
29669, 14.8340, 1362.5278, 2.0303, 10.3649, 0.2350, 20.5154
29670, 14.8345, 1371.0454, 1.8618, 11.1026, 0.2818, 20.5157
29671, 14.8350, 1372.7489, 1.9131, 11.8310, 0.3469, 20.5160
29672, 14.8355, 1375.0202, 2.0376, 12.2306, 0.4161, 20.5163
29673, 14.8360, 1364.7991, 1.9228, 12.2438, 0.3998, 20.5164
29674, 14.8365, 1350.6032, 1.9521, 12.2511, 0.3937, 20.5160
29675, 14.8370, 1325.6183, 1.8374, 12.2575, 0.3937, 20.5156
29676, 14.8375, 1294.9550, 1.9277, 11.9634, 0.4059, 20.5161
29677, 14.8380, 1323.9148, 1.9961, 11.6370, 0.3551, 20.5157
29678, 14.8385, 1341.5178, 1.9131, 11.2892, 0.3062, 20.5156
29679, 14.8390, 1356.2816, 1.9155, 10.9301, 0.2879, 20.5153
29680, 14.8395, 1360.8243, 2.0303, 10.5676, 0.2777, 20.5151
29681, 14.8400, 1356.2816, 1.9961, 10.3546, 0.2065, 20.5156
29682, 14.8405, 1348.8997, 1.9277, 10.0908, 0.1882, 20.5156
29683, 14.8410, 1331.8645, 1.7006, 9.7303, 0.1923, 20.5156
29684, 14.8415, 1299.4977, 1.9473, 9.5598, 0.1597, 20.5151
29685, 14.8420, 1293.2515, 1.9912, 9.3829, 0.1272, 20.5148
29686, 14.8425, 1338.6786, 1.8545, 9.2696, 0.1211, 20.5151
29687, 14.8430, 1357.4172, 1.9180, 9.2994, 0.1597, 20.5154
29688, 14.8435, 1368.7740, 2.0254, 9.6648, 0.2045, 20.5151
